Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,ICICIPRULI.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2025-02-14,2152.64990234375,1062.699951171875,6270.5,2231.300048828125,997.5,8506.5,1841.300048828125,8392.2998046875,1717.050048828125,251.0,4939.64990234375,1459.449951171875,354.20001220703125,5843.75,1197.050048828125,4703.35009765625,2431.300048828125,1691.7325439453125,1694.8499755859375,626.2000122070312,3862.39990234375,606.2000122070312,2318.35009765625,1260.0999755859375,582.4500122070312,1024.4000244140625,1856.4000244140625,410.25,964.5999755859375,1952.4000244140625,3237.64990234375,2942.60009765625,12680.25,2195.85009765625,300.3500061035156,230.5,257.3500061035156,1217.25,1462.6661376953125,722.1500244140625,1700.5,1022.5499877929688,680.6500244140625,134.47000122070312,3934.85009765625,1659.0999755859375,3213.25,11263.849609375,618.3499755859375,308.1000061035156
2025-02-17,2223.699951171875,1082.9000244140625,6300.2001953125,2250.85009765625,992.9500122070312,8537.150390625,1894.8499755859375,8426.599609375,1675.550048828125,252.3000030517578,4963.7001953125,1474.6500244140625,360.1000061035156,5923.75,1198.949951171875,4745.2001953125,2463.85009765625,1690.39794921875,1717.3499755859375,623.25,3876.449951171875,610.8499755859375,2329.39990234375,1251.1500244140625,575.2000122070312,1048.25,1842.300048828125,408.6000061035156,973.5499877929688,1945.300048828125,3221.85009765625,2831.949951171875,12762.900390625,2216.5,302.3500061035156,233.64999389648438,263.20001220703125,1224.9000244140625,1473.3956298828125,727.7000122070312,1714.199951171875,1023.25,686.5999755859375,134.2899932861328,3904.5,1664.949951171875,3233.199951171875,11490.099609375,632.2000122070312,305.3500061035156
2025-02-18,2220.300048828125,1085.1500244140625,6376.85009765625,2237.60009765625,994.1500244140625,8446.599609375,1893.699951171875,8465.900390625,1668.9000244140625,252.75,4891.2001953125,1482.0999755859375,361.1000061035156,5839.7001953125,1197.4000244140625,4719.39990234375,2463.199951171875,1705.8199462890625,1723.050048828125,618.9500122070312,3840.5,611.4500122070312,2296.0,1243.050048828125,573.2000122070312,1024.0999755859375,1851.949951171875,405.25,978.7999877929688,1963.3499755859375,3220.14990234375,2790.050048828125,12786.2001953125,2222.39990234375,311.20001220703125,236.60000610351562,266.95001220703125,1225.4000244140625,1472.54736328125,725.7999877929688,1701.5999755859375,1026.949951171875,682.4000244140625,134.5399932861328,3873.199951171875,1705.0,3221.85009765625,11308.900390625,630.7999877929688,312.20001220703125
2025-02-19,2180.800048828125,1082.8499755859375,6422.64990234375,2239.10009765625,1011.3499755859375,8479.5,1875.3499755859375,8439.4501953125,1645.199951171875,255.60000610351562,4837.5,1464.1500244140625,362.29998779296875,5934.89990234375,1165.8499755859375,4810.60009765625,2463.199951171875,1692.7705078125,1727.199951171875,622.8499755859375,3879.14990234375,626.2999877929688,2250.39990234375,1261.6500244140625,576.0,1035.800048828125,1810.800048828125,406.3999938964844,977.3499755859375,1985.0,3275.89990234375,2757.39990234375,12686.150390625,2204.949951171875,314.79998779296875,238.3000030517578,263.04998779296875,1227.449951171875,1472.796875,727.2999877929688,1676.5999755859375,1025.300048828125,681.0,135.75999450683594,3784.10009765625,1685.800048828125,3210.300048828125,11291.5498046875,650.0499877929688,314.1000061035156
2025-02-20,2179.0,1111.699951171875,6390.9501953125,2249.050048828125,1017.2000122070312,8630.2001953125,1881.25,8399.4501953125,1643.5,258.6000061035156,4832.39990234375,1479.699951171875,367.95001220703125,5978.2998046875,1170.949951171875,4888.39990234375,2453.699951171875,1668.3028564453125,1687.0999755859375,620.0,3909.10009765625,638.7999877929688,2248.050048828125,1249.949951171875,574.7999877929688,1047.6500244140625,1825.1500244140625,402.04998779296875,981.1500244140625,1970.550048828125,3275.800048828125,2839.449951171875,12440.650390625,2206.75,325.1499938964844,241.89999389648438,265.75,1233.0,1467.0079345703125,729.7000122070312,1669.300048828125,1008.9000244140625,689.7999877929688,138.0399932861328,3779.39990234375,1657.8499755859375,3191.449951171875,11287.599609375,647.25,313.29998779296875
2025-02-21,2133.10009765625,1083.25,6317.5498046875,2257.60009765625,1008.9500122070312,8506.0498046875,1879.3499755859375,8396.7001953125,1639.25,251.3000030517578,4831.89990234375,1475.75,369.95001220703125,5757.0498046875,1151.800048828125,4962.4501953125,2431.050048828125,1681.302734375,1692.5,622.8499755859375,3852.60009765625,653.5499877929688,2241.64990234375,1232.949951171875,574.0,1043.75,1815.0,400.8999938964844,981.9000244140625,1953.050048828125,3315.10009765625,2669.35009765625,12323.4501953125,2214.949951171875,326.25,239.89999389648438,261.8999938964844,1228.1500244140625,1492.559326171875,722.0,1643.75,1004.0,673.2000122070312,140.75999450683594,3786.0,1649.5,3179.89990234375,11157.25,646.3499755859375,306.3500061035156
2025-02-24,2115.14990234375,1070.4000244140625,6251.39990234375,2246.199951171875,1010.0499877929688,8446.9501953125,1857.800048828125,8354.9501953125,1601.300048828125,251.0,4804.2998046875,1476.75,364.79998779296875,5702.5498046875,1164.550048828125,5010.7998046875,2393.699951171875,1625.2989501953125,1677.0999755859375,617.0,3884.85009765625,641.9000244140625,2241.449951171875,1218.3499755859375,566.4000244140625,1029.1500244140625,1764.0999755859375,401.8999938964844,966.7999877929688,1966.0999755859375,3257.699951171875,2709.199951171875,12345.2001953125,2220.39990234375,320.1000061035156,234.35000610351562,259.1499938964844,1214.550048828125,1483.6761474609375,716.4000244140625,1639.5,1002.4000244140625,668.25,137.64999389648438,3675.60009765625,1613.699951171875,3173.0,11042.650390625,645.2000122070312,295.04998779296875
2025-02-25,2129.85009765625,1080.3499755859375,6251.35009765625,2224.75,1009.0999755859375,8417.900390625,1875.0999755859375,8488.7998046875,1641.4000244140625,248.4499969482422,4798.0498046875,1463.3499755859375,361.1499938964844,5726.39990234375,1128.1500244140625,4989.7998046875,2379.300048828125,1617.4395751953125,1682.3499755859375,622.1500244140625,3828.25,619.4500122070312,2259.300048828125,1224.1500244140625,566.7000122070312,1034.25,1767.699951171875,404.8500061035156,958.75,1967.25,3225.89990234375,2777.85009765625,12476.349609375,2250.39990234375,318.70001220703125,233.0,255.75,1204.0,1468.9542236328125,710.9000244140625,1613.5999755859375,1004.8499755859375,661.5999755859375,137.07000732421875,3629.550048828125,1593.949951171875,3198.800048828125,10964.150390625,647.5,291.29998779296875
2025-02-27,2110.949951171875,1078.949951171875,6185.2001953125,2213.64990234375,1016.7000122070312,8232.349609375,1925.550048828125,8705.400390625,1650.4000244140625,244.75,4782.7998046875,1441.1500244140625,363.8500061035156,5615.7998046875,1125.550048828125,4935.5,2339.949951171875,1610.6182861328125,1700.699951171875,618.4000244140625,3759.550048828125,631.9500122070312,2244.949951171875,1222.449951171875,559.75,1046.699951171875,1764.300048828125,401.6000061035156,975.0,1947.550048828125,3209.5,2726.550048828125,12380.599609375,2278.199951171875,315.70001220703125,231.0,256.25,1207.0999755859375,1466.9580078125,703.9000244140625,1647.5,1008.0,648.5499877929688,138.69000244140625,3612.550048828125,1588.25,3223.10009765625,10447.650390625,643.6500244140625,294.5
2025-02-28,2096.0,1069.4000244140625,6052.60009765625,2179.75,1015.5499877929688,7902.89990234375,1872.300048828125,8530.2998046875,1570.199951171875,237.3000030517578,4595.4501953125,1407.5,369.3500061035156,5480.25,1116.5,4773.60009765625,2306.64990234375,1557.0859375,1732.4000244140625,608.5,3681.10009765625,634.3499755859375,2190.25,1204.0999755859375,551.5999755859375,990.0999755859375,1687.699951171875,395.0,950.7000122070312,1902.949951171875,3163.85009765625,2585.10009765625,11945.849609375,2189.64990234375,311.45001220703125,225.25,250.85000610351562,1200.0999755859375,1427.7825927734375,688.7999877929688,1593.25,963.7000122070312,620.6500244140625,137.1999969482422,3483.25,1487.8499755859375,3077.25,10128.4501953125,632.9500122070312,277.6499938964844
2025-03-03,2117.10009765625,1053.050048828125,6170.60009765625,2166.39990234375,1007.25,7714.7998046875,1838.550048828125,8627.849609375,1595.800048828125,242.41000366210938,4596.60009765625,1407.550048828125,360.3500061035156,5540.25,1119.5999755859375,4906.60009765625,2377.449951171875,1554.4661865234375,1701.550048828125,618.0,3630.75,636.5499877929688,2176.85009765625,1206.199951171875,554.25,984.0,1708.5999755859375,397.45001220703125,976.0499877929688,1914.5999755859375,3197.300048828125,2611.89990234375,11775.599609375,2185.550048828125,314.3999938964844,225.1300048828125,252.5,1171.25,1405.8243408203125,695.2999877929688,1585.0999755859375,953.9000244140625,621.1500244140625,138.57000732421875,3493.050048828125,1493.050048828125,3082.0,10340.7998046875,616.7000122070312,283.54998779296875
2025-03-04,2144.800048828125,1057.949951171875,6188.14990234375,2132.10009765625,1001.7999877929688,7333.2998046875,1790.300048828125,8585.9501953125,1575.3499755859375,249.9199981689453,4575.2001953125,1401.800048828125,363.8500061035156,5517.7001953125,1120.1500244140625,4815.10009765625,2394.64990234375,1517.9869384765625,1710.0,616.5,3514.85009765625,641.6500244140625,2157.35009765625,1210.4000244140625,547.75,987.5999755859375,1688.300048828125,394.8500061035156,974.0999755859375,1907.800048828125,3213.0,2613.35009765625,11616.25,2146.5,313.75,226.75999450683594,254.0,1161.9000244140625,1390.45361328125,716.0499877929688,1566.5,954.5499877929688,619.2000122070312,139.33999633789062,3532.050048828125,1488.25,3048.5,10370.099609375,613.4000244140625,280.0
2025-03-05,2245.85009765625,1112.699951171875,6214.39990234375,2164.14990234375,1014.4500122070312,7420.2998046875,1801.800048828125,8298.7001953125,1618.25,255.83999633789062,4722.14990234375,1419.75,368.25,5516.5498046875,1126.4000244140625,4988.2998046875,2391.64990234375,1555.009765625,1690.0,621.2000122070312,3588.75,657.3499755859375,2170.449951171875,1215.699951171875,550.0499877929688,971.8499755859375,1711.5,405.04998779296875,1002.7000122070312,1933.0999755859375,3239.64990234375,2726.60009765625,11617.349609375,2197.0,326.20001220703125,228.94000244140625,264.3999938964844,1175.5999755859375,1418.0010986328125,730.3499755859375,1582.449951171875,956.7999877929688,640.7999877929688,146.10000610351562,3547.050048828125,1538.0999755859375,3086.550048828125,10464.2001953125,627.8499755859375,285.1000061035156
2025-03-06,2252.85009765625,1136.199951171875,6274.10009765625,2267.699951171875,1034.0999755859375,7462.25,1845.449951171875,8410.849609375,1626.9000244140625,265.0400085449219,4702.5498046875,1461.75,382.6000061035156,5568.7001953125,1140.0999755859375,5094.39990234375,2393.64990234375,1567.3671875,1691.199951171875,618.25,3648.75,681.9500122070312,2218.949951171875,1218.050048828125,550.1500244140625,971.7000122070312,1715.8499755859375,405.70001220703125,1011.0999755859375,1921.699951171875,3259.89990234375,2742.39990234375,11666.400390625,2201.199951171875,337.8999938964844,232.60000610351562,266.6499938964844,1209.5999755859375,1418.60009765625,732.0499877929688,1614.0,958.1500244140625,639.6500244140625,150.44000244140625,3601.60009765625,1503.449951171875,3121.10009765625,10493.5,624.7000122070312,285.8999938964844
2025-03-07,2247.5,1144.5,6216.10009765625,2270.0,1037.6500244140625,7574.75,1845.300048828125,8404.5,1630.699951171875,261.260009765625,4748.25,1458.449951171875,380.6499938964844,5578.75,1133.25,5100.7001953125,2407.25,1540.180908203125,1689.25,625.2000122070312,3652.5,691.3499755859375,2204.550048828125,1214.550048828125,549.5499877929688,936.75,1686.0,403.8999938964844,1011.1500244140625,1935.4000244140625,3244.699951171875,2727.85009765625,11664.150390625,2238.449951171875,329.54998779296875,232.88999938964844,263.29998779296875,1249.800048828125,1411.5999755859375,732.75,1609.300048828125,962.0499877929688,648.2999877929688,151.55999755859375,3611.199951171875,1492.3499755859375,3079.35009765625,10582.400390625,629.8499755859375,284.79998779296875
2025-03-10,2228.300048828125,1142.9000244140625,6149.60009765625,2278.60009765625,1035.8499755859375,7383.39990234375,1840.3499755859375,8342.599609375,1630.949951171875,256.92999267578125,4737.7001953125,1462.75,375.1499938964844,5514.25,1120.199951171875,4990.5498046875,2383.949951171875,1531.629638671875,1687.5,625.9000244140625,3582.85009765625,689.1500244140625,2247.75,1214.8499755859375,544.6500244140625,900.5,1701.449951171875,405.0,1013.5,1921.75,3177.699951171875,2702.60009765625,11586.0498046875,2248.39990234375,329.3999938964844,223.19000244140625,271.29998779296875,1238.4000244140625,1419.449951171875,728.9000244140625,1611.5,957.2999877929688,648.1500244140625,151.0500030517578,3589.64990234375,1486.8499755859375,3026.800048828125,10520.099609375,615.4500122070312,280.8999938964844
2025-03-11,2250.60009765625,1135.0,6134.7998046875,2287.39990234375,1025.6500244140625,7499.9501953125,1805.4000244140625,8340.4501953125,1662.949951171875,264.5799865722656,4762.0498046875,1445.75,379.04998779296875,5546.25,1116.6500244140625,4985.5498046875,2413.550048828125,1549.968017578125,1685.5,636.9500122070312,3650.64990234375,695.5,2216.949951171875,1245.4000244140625,546.1500244140625,655.9500122070312,1661.5999755859375,406.20001220703125,1018.6500244140625,1935.199951171875,3195.449951171875,2645.60009765625,11646.9501953125,2251.39990234375,330.29998779296875,226.72000122070312,267.29998779296875,1247.300048828125,1417.25,729.8499755859375,1655.300048828125,959.8499755859375,648.0499877929688,150.75,3575.300048828125,1479.199951171875,3046.39990234375,10439.25,615.0499877929688,277.75
2025-03-12,2241.800048828125,1128.300048828125,6143.75,2251.300048828125,1011.2000122070312,7515.0498046875,1819.449951171875,8484.4501953125,1642.8499755859375,266.32000732421875,4792.0498046875,1454.300048828125,380.70001220703125,5667.14990234375,1105.1500244140625,5017.4501953125,2398.89990234375,1523.02880859375,1711.1500244140625,632.0,3610.25,689.8499755859375,2192.89990234375,1243.949951171875,544.9000244140625,684.7000122070312,1590.8499755859375,412.3999938964844,1010.4000244140625,1982.550048828125,3193.64990234375,2653.300048828125,11640.099609375,2195.5,330.1499938964844,224.39999389648438,267.1000061035156,1257.050048828125,1409.0,723.0499877929688,1676.8499755859375,945.4500122070312,668.2999877929688,150.3000030517578,3506.199951171875,1438.300048828125,3018.949951171875,10520.400390625,608.0499877929688,268.54998779296875
2025-03-13,2221.10009765625,1119.199951171875,6105.64990234375,2231.300048828125,1010.2000122070312,7504.7001953125,1807.449951171875,8420.4501953125,1632.5,264.4100036621094,4728.25,1461.9000244140625,378.29998779296875,5620.4501953125,1107.949951171875,5015.25,2370.199951171875,1517.24560546875,1706.5999755859375,622.4000244140625,3529.14990234375,677.3499755859375,2174.800048828125,1250.050048828125,536.5999755859375,672.3499755859375,1579.8499755859375,412.04998779296875,1001.2000122070312,1985.0999755859375,3187.300048828125,2643.5,11513.7998046875,2191.949951171875,331.8999938964844,225.42999267578125,267.6499938964844,1247.9000244140625,1385.550048828125,727.8499755859375,1683.449951171875,946.0999755859375,655.5,150.8800048828125,3511.050048828125,1440.6500244140625,3010.14990234375,10452.099609375,601.4500122070312,264.0
2025-03-17,2252.699951171875,1137.1500244140625,6156.64990234375,2219.550048828125,1034.1500244140625,7486.0498046875,1871.5999755859375,8580.349609375,1639.1500244140625,261.4200134277344,4674.89990234375,1492.5999755859375,385.75,5670.85009765625,1150.699951171875,5050.25,2399.35009765625,1527.5269775390625,1710.4000244140625,629.7999877929688,3493.10009765625,680.75,2171.25,1269.0,548.6500244140625,677.4000244140625,1590.050048828125,407.95001220703125,1005.7000122070312,1993.0999755859375,3173.449951171875,2705.14990234375,11553.7001953125,2174.35009765625,331.6499938964844,229.74000549316406,267.3500061035156,1238.8499755859375,1434.25,723.1500244140625,1704.300048828125,940.4500122070312,661.0499877929688,151.80999755859375,3497.699951171875,1440.0999755859375,3017.35009765625,10547.099609375,626.1500244140625,259.8500061035156
2025-03-18,2252.699951171875,1137.1500244140625,6156.64990234375,2219.550048828125,1034.1500244140625,7486.0498046875,1871.5999755859375,8580.349609375,1639.1500244140625,261.4200134277344,4674.89990234375,1492.5999755859375,385.75,5670.85009765625,1150.699951171875,5050.25,2399.35009765625,1527.5269775390625,1710.4000244140625,629.7999877929688,3493.10009765625,680.75,2171.25,1269.0,548.6500244140625,677.4000244140625,1590.050048828125,407.95001220703125,1005.7000122070312,1993.0999755859375,3173.449951171875,2705.14990234375,11553.7001953125,2174.35009765625,331.6499938964844,229.74000549316406,267.3500061035156,1238.8499755859375,1434.25,723.1500244140625,1704.300048828125,940.4500122070312,661.0499877929688,151.80999755859375,3497.699951171875,1440.0999755859375,3017.35009765625,10547.099609375,626.1500244140625,259.8500061035156
2025-03-19,2318.64990234375,1173.5,6427.5498046875,2280.699951171875,1052.050048828125,7721.85009765625,1842.25,8731.599609375,1637.1500244140625,265.260009765625,4707.10009765625,1499.1500244140625,395.8500061035156,5818.10009765625,1172.0999755859375,5100.89990234375,2458.199951171875,1526.8348388671875,1744.0999755859375,664.5499877929688,3537.0,698.5499877929688,2200.050048828125,1313.0999755859375,563.0,692.7000122070312,1586.550048828125,403.04998779296875,1033.3499755859375,2021.550048828125,3319.550048828125,2789.10009765625,11615.5498046875,2184.0,341.29998779296875,232.57000732421875,277.20001220703125,1247.1500244140625,1484.9000244140625,745.0999755859375,1732.3499755859375,949.8499755859375,682.25,158.60000610351562,3497.10009765625,1396.1500244140625,3076.300048828125,10933.25,646.2999877929688,265.70001220703125
2025-03-20,2339.300048828125,1177.449951171875,6474.35009765625,2287.199951171875,1054.3499755859375,7920.0,1851.8499755859375,8679.650390625,1705.25,272.1300048828125,4831.10009765625,1512.050048828125,396.3999938964844,5822.10009765625,1187.199951171875,5229.35009765625,2468.14990234375,1544.1846923828125,1768.75,674.3499755859375,3597.14990234375,705.9500122070312,2242.39990234375,1321.699951171875,578.2000122070312,684.0999755859375,1615.550048828125,403.95001220703125,1050.25,2035.6500244140625,3351.050048828125,2828.10009765625,11730.2001953125,2221.550048828125,341.75,235.58999633789062,280.3500061035156,1269.1500244140625,1498.3499755859375,749.5499877929688,1750.25,965.8499755859375,690.0499877929688,159.0399932861328,3563.14990234375,1410.550048828125,3193.10009765625,10948.150390625,646.8499755859375,268.0
2025-03-21,2362.800048828125,1188.800048828125,6611.5498046875,2300.39990234375,1070.1500244140625,8067.85009765625,1847.25,8916.099609375,1725.800048828125,279.6600036621094,4814.0,1523.8499755859375,405.3999938964844,5797.35009765625,1200.1500244140625,5305.9501953125,2469.39990234375,1548.8310546875,1770.3499755859375,679.5999755859375,3629.0,695.3499755859375,2246.199951171875,1343.0999755859375,581.4000244140625,686.9000244140625,1592.550048828125,405.54998779296875,1058.699951171875,2079.0,3415.949951171875,2801.85009765625,11732.7998046875,2268.85009765625,351.29998779296875,242.4199981689453,283.1000061035156,1276.3499755859375,1546.4000244140625,753.2000122070312,1784.5,961.2000122070312,702.9500122070312,157.27999877929688,3578.10009765625,1409.25,3162.699951171875,10976.75,658.8499755859375,264.29998779296875
2025-03-24,2368.699951171875,1200.800048828125,6615.7998046875,2322.5,1097.8499755859375,8125.5498046875,1894.1500244140625,9090.0498046875,1718.800048828125,280.44000244140625,4796.85009765625,1524.050048828125,406.0,5910.7001953125,1210.300048828125,5424.2001953125,2513.199951171875,1585.85400390625,1800.0,679.9000244140625,3626.35009765625,701.5,2256.199951171875,1358.1500244140625,596.8499755859375,669.4500122070312,1592.75,410.8999938964844,1061.3499755859375,2176.14990234375,3481.85009765625,2774.699951171875,11922.25,2263.550048828125,366.95001220703125,243.8300018310547,291.8500061035156,1302.0999755859375,1569.800048828125,780.7999877929688,1784.800048828125,970.4500122070312,713.5,158.4199981689453,3628.949951171875,1458.6500244140625,3079.10009765625,11051.2001953125,658.4500122070312,269.3999938964844
2025-03-25,2320.35009765625,1182.449951171875,6644.7001953125,2330.75,1118.550048828125,8006.0,1945.050048828125,9067.25,1730.5,279.1099853515625,4845.2001953125,1511.199951171875,398.29998779296875,5840.64990234375,1177.9000244140625,5431.25,2569.449951171875,1606.367431640625,1821.449951171875,673.0999755859375,3627.949951171875,693.4500122070312,2271.300048828125,1343.699951171875,592.25,637.0499877929688,1628.449951171875,409.79998779296875,1061.699951171875,2170.0,3469.60009765625,2736.0,11868.900390625,2254.85009765625,366.95001220703125,242.25,291.0,1285.449951171875,1557.199951171875,772.8499755859375,1764.75,970.7000122070312,710.2999877929688,156.72999572753906,3657.75,1455.5,3053.699951171875,11421.2001953125,653.0,271.0
2025-03-26,2312.60009765625,1181.5999755859375,6519.7998046875,2323.14990234375,1096.25,7977.10009765625,1943.4000244140625,8866.0498046875,1738.550048828125,273.010009765625,4849.7001953125,1476.199951171875,394.79998779296875,5839.2001953125,1164.5999755859375,5403.2998046875,2581.60009765625,1614.7703857421875,1806.550048828125,668.4000244140625,3645.949951171875,691.2999877929688,2245.949951171875,1335.9000244140625,588.75,655.2999877929688,1599.449951171875,407.3500061035156,1056.449951171875,2144.89990234375,3444.800048828125,2742.25,11734.2998046875,2243.449951171875,354.6499938964844,239.72000122070312,290.8500061035156,1273.050048828125,1541.300048828125,764.0,1758.949951171875,959.6500244140625,708.25,155.80999755859375,3635.800048828125,1416.300048828125,3057.5,11402.099609375,652.4000244140625,267.3999938964844
2025-03-27,2363.35009765625,1196.75,6492.0498046875,2338.10009765625,1098.3499755859375,7974.2998046875,2005.75,9003.849609375,1724.699951171875,276.05999755859375,4841.2001953125,1482.9000244140625,396.8500061035156,5872.64990234375,1162.199951171875,5345.75,2618.699951171875,1611.5574951171875,1825.3499755859375,681.9000244140625,3772.050048828125,693.3499755859375,2244.64990234375,1336.6500244140625,591.4000244140625,673.5499877929688,1603.550048828125,409.45001220703125,1059.75,2128.64990234375,3501.60009765625,2733.0,11721.9501953125,2242.050048828125,360.6499938964844,242.1699981689453,295.5,1278.199951171875,1544.9000244140625,772.2999877929688,1731.449951171875,973.5499877929688,668.5499877929688,155.4199981689453,3651.199951171875,1423.9000244140625,3087.64990234375,11599.599609375,656.4000244140625,272.20001220703125
2025-03-28,2315.800048828125,1182.949951171875,6616.2001953125,2340.64990234375,1102.0,7878.85009765625,2007.3499755859375,8945.599609375,1733.4000244140625,278.4700012207031,4936.89990234375,1442.199951171875,398.20001220703125,5775.4501953125,1144.199951171875,5347.7001953125,2611.14990234375,1574.3369140625,1828.199951171875,685.7000122070312,3722.949951171875,682.4500122070312,2258.85009765625,1348.3499755859375,564.3499755859375,649.8499755859375,1570.6500244140625,409.75,1063.199951171875,2171.199951171875,3492.300048828125,2665.800048828125,11522.150390625,2250.75,357.6000061035156,246.3800048828125,290.3500061035156,1275.0999755859375,1547.8499755859375,771.5,1734.699951171875,1001.9000244140625,674.4500122070312,154.24000549316406,3606.14990234375,1418.25,3063.35009765625,11509.5498046875,636.25,262.25
2025-04-01,2335.25,1174.75,6632.2998046875,2316.0,1085.5999755859375,7993.0498046875,1937.0999755859375,8698.2001953125,1724.1500244140625,284.6000061035156,4900.7998046875,1444.25,397.6499938964844,5549.7001953125,1152.199951171875,5307.2001953125,2619.0,1512.895751953125,1767.8499755859375,692.9000244140625,3762.050048828125,663.75,2233.85009765625,1318.449951171875,569.0499877929688,682.7000122070312,1526.5,406.6499938964844,1056.25,2145.89990234375,3436.800048828125,2637.89990234375,11481.099609375,2234.0,352.1499938964844,248.07000732421875,289.29998779296875,1252.5999755859375,1545.25,771.7000122070312,1698.3499755859375,992.25,671.8499755859375,153.1199951171875,3550.800048828125,1395.1500244140625,2986.949951171875,11378.650390625,634.75,262.6000061035156
2025-04-02,2369.39990234375,1195.449951171875,6732.14990234375,2306.64990234375,1084.449951171875,8072.9501953125,1930.949951171875,8669.25,1754.5999755859375,286.79998779296875,5037.39990234375,1452.3499755859375,397.5,5666.0,1150.0,5355.5,2616.5,1510.127685546875,1796.9000244140625,696.1500244140625,3783.949951171875,661.2000122070312,2237.89990234375,1331.25,563.3499755859375,702.4500122070312,1550.1500244140625,409.04998779296875,1055.9000244140625,2154.60009765625,3419.89990234375,2637.550048828125,11716.099609375,2210.699951171875,351.75,250.63999938964844,286.75,1251.1500244140625,1559.8499755859375,775.9500122070312,1713.6500244140625,1062.699951171875,671.9000244140625,154.69000244140625,3543.949951171875,1423.050048828125,3098.449951171875,11250.9501953125,654.4500122070312,263.6000061035156
2025-04-03,2410.800048828125,1199.9000244140625,6671.35009765625,2349.39990234375,1089.8499755859375,7912.2001953125,1920.449951171875,8594.599609375,1746.0,286.79998779296875,5073.4501953125,1495.699951171875,397.04998779296875,5763.0,1151.449951171875,5379.14990234375,2651.89990234375,1453.3328857421875,1794.8499755859375,692.9000244140625,3753.35009765625,652.6500244140625,2244.550048828125,1329.550048828125,562.8499755859375,709.4000244140625,1496.5,409.3999938964844,1044.050048828125,2132.60009765625,3420.14990234375,2611.449951171875,11688.099609375,2245.64990234375,358.8999938964844,243.30999755859375,299.1000061035156,1248.699951171875,1542.25,779.2000122070312,1770.0,1071.0,653.9500122070312,153.6199951171875,3403.14990234375,1369.3499755859375,3127.550048828125,11606.599609375,651.25,256.3500061035156
2025-04-04,2334.64990234375,1148.3499755859375,6714.5498046875,2356.050048828125,1091.300048828125,7685.10009765625,1912.300048828125,8718.849609375,1743.449951171875,279.45001220703125,5023.39990234375,1415.25,385.04998779296875,5482.85009765625,1109.949951171875,5247.89990234375,2616.89990234375,1405.88037109375,1817.300048828125,689.0499877929688,3659.199951171875,599.9500122070312,2244.550048828125,1335.300048828125,556.7999877929688,682.0,1451.6500244140625,409.70001220703125,1005.75,2131.949951171875,3260.14990234375,2596.550048828125,11482.0,2262.14990234375,350.3999938964844,226.00999450683594,293.8999938964844,1204.699951171875,1512.5999755859375,767.4500122070312,1709.3499755859375,1087.8499755859375,613.8499755859375,140.38999938964844,3299.39990234375,1320.949951171875,3076.199951171875,11498.650390625,637.7000122070312,246.3000030517578
2025-04-07,2212.699951171875,1110.6500244140625,6683.2998046875,2341.35009765625,1047.949951171875,7306.7998046875,1852.6500244140625,8568.0,1686.6500244140625,273.70001220703125,5055.85009765625,1384.699951171875,377.5,5258.9501953125,1087.9000244140625,5065.25,2509.10009765625,1358.4278564453125,1757.699951171875,665.9500122070312,3526.89990234375,561.7999877929688,2249.39990234375,1287.550048828125,536.9000244140625,675.9000244140625,1396.75,406.04998779296875,930.2999877929688,2037.8499755859375,3068.5,2491.25,11329.75,2249.0,349.79998779296875,219.83999633789062,289.3999938964844,1165.699951171875,1460.800048828125,746.9000244140625,1666.3499755859375,1047.3499755859375,579.75,129.47999572753906,3274.050048828125,1288.0,3022.199951171875,11191.599609375,614.4500122070312,242.89999389648438
2025-04-08,2285.699951171875,1131.3499755859375,6755.60009765625,2394.199951171875,1077.8499755859375,7498.0498046875,1903.199951171875,8822.25,1720.4000244140625,285.8999938964844,5179.35009765625,1432.550048828125,382.8500061035156,5387.2998046875,1107.949951171875,5231.35009765625,2590.050048828125,1387.34423828125,1769.1500244140625,685.75,3574.14990234375,568.3499755859375,2289.25,1299.9000244140625,557.0,679.6500244140625,1428.800048828125,412.54998779296875,954.5999755859375,2055.14990234375,3161.10009765625,2523.64990234375,11458.900390625,2275.39990234375,352.95001220703125,226.66000366210938,288.95001220703125,1182.199951171875,1488.0,768.5999755859375,1688.3499755859375,1069.75,588.8499755859375,130.27999877929688,3292.949951171875,1314.4000244140625,3122.300048828125,11270.4501953125,614.5,247.25
